,Unnamed: 0,budget,popularity,new release_date,new spoken_languages,new cast,new production_companies,new production_countries,new crew,new geners,new keywords,revenue,runtime,vote_average,vote_count
2999,2999,20000000.0,7.499639,17.0,3,0,1,1,37.15218253968254,5.957733428367781,1,33526835.0,85.0,6.0,100.0
3000,3000,10000000.0,45.946524,4.0,2,0,0,2,100.48072261072261,18.367840506655046,1,104303851.0,97.0,6.2,983.0
3001,3001,10000000.0,4.928776999999998,34.0,1,1,1,1,18.950000000000003,18.162784574614896,2,25754284.0,108.0,6.4,69.0
3002,3002,10000000.0,10.125029,27.0,1,1,1,3,32.4,17.97916414428792,1,32101000.0,108.0,5.4,197.0
3003,3003,9000000.0,20.452449,11.0,1,0,3,1,67.31658689562782,18.586403743559845,2,32973937.0,89.0,6.4,379.0
3004,3004,10000000.0,14.543435,20.0,1,4,0,1,32.78961038961039,18.200771389993534,2,30652890.0,130.0,6.8,823.0
3005,3005,10000000.0,6.015354,17.0,1,2,1,1,24.78333333333333,12.417744582857447,1,0.0,98.0,5.5,62.0
3006,3006,10000000.0,12.902975,36.0,4,1,1,1,25.490384615384613,30.518564611754684,2,29450919.0,101.0,6.2,161.0
3007,3007,15000000.0,6.216203,30.0,2,1,2,1,25.03787878787879,12.156837483566658,2,30050028.0,114.0,6.3,252.0
3008,3008,10000000.0,3.290639,25.0,1,0,1,1,5.614285714285714,18.3108808924092,3,29392418.0,100.0,6.0,31.0
3009,3009,8500000.0,4.844451,17.0,1,0,1,1,108.78313131313132,12.575446140457863,5,34411240.0,84.0,5.0,70.0
3010,3010,12000000.0,9.559737,13.0,2,0,1,1,21.79642857142857,12.178432729067094,0,38368909.0,103.0,5.3,153.0
3011,3011,10000000.0,11.350382000000002,21.0,1,0,1,1,11.399999999999999,18.638443883556757,6,25605015.0,100.0,6.1,122.0
3012,3012,10000000.0,13.455373000000002,36.0,1,1,2,1,28.054166666666667,12.771756120932624,3,33697647.0,91.0,6.9,291.0
3013,3013,65000000.0,31.974359000000003,3.0,1,0,1,1,57.66,18.276228539784213,2,143695338.0,102.0,6.2,679.0
3014,3014,10000000.0,16.785120000000006,36.0,2,1,2,1,45.98477652464494,17.979164144287918,6,20766616.0,103.0,6.9,311.0
3015,3015,10000000.0,26.090495,4.0,1,0,1,1,85.69102564102566,5.7923943661971835,1,52882018.0,97.0,5.4,581.0
3016,3016,14000000.0,2.698185,7.0,2,0,2,1,17.983333333333334,12.867982168982417,1,24637469.0,116.0,5.8,36.0
3017,3017,0.0,5.904126,18.0,1,0,3,1,39.41155753968253,11.90782935216538,2,0.0,96.0,5.0,114.0
3018,3018,10000000.0,22.888173,10.0,1,0,2,1,28.440000000000005,18.462656302913434,4,42333295.0,98.0,5.8,441.0
3019,3019,10000000.0,5.025446,13.0,2,4,0,1,101.59736842105266,18.825715597350197,1,0.0,105.0,6.4,81.0
3020,3020,0.0,2.580808,25.0,1,0,0,1,5.2,18.616848638056325,0,0.0,123.0,5.2,13.0
3021,3021,0.0,4.192064,34.0,1,0,0,1,33.2,12.156837483566658,0,0.0,107.0,5.3,49.0
3022,3022,0.0,2.5963380000000003,14.0,2,0,1,1,6.05,18.450935161015906,0,0.0,112.0,6.1,27.0
3023,3023,9000000.0,18.289303,21.0,4,3,1,1,26.60646853146853,12.417744582857447,1,17096053.0,93.0,7.5,676.0
3024,3024,10000000.0,26.268209,9.0,1,0,1,1,71.16320802005013,6.0713347921225385,3,66821036.0,100.0,4.7,507.0
3025,3025,10000000.0,17.592299,4.0,1,2,2,2,6.3,12.417744582857447,0,85978266.0,122.0,6.3,272.0
3026,3026,0.0,6.27141,11.0,1,3,1,1,49.17745098039215,18.450935161015906,1,0.0,101.0,6.4,34.0
3027,3027,0.0,11.158906,14.0,2,0,1,1,17.620588235294118,24.671634461715218,1,0.0,100.0,5.5,203.0
3028,3028,10000000.0,3.079862,29.0,1,3,2,1,13.278260869565216,12.680710455188976,1,16153593.0,129.0,6.3,47.0
3029,3029,0.0,8.288813000000001,17.0,1,0,1,2,85.23333333333332,11.999135925966243,0,0.0,81.0,6.1,159.0
3030,3030,11000000.0,32.579697,29.0,1,1,1,1,31.375,11.833796863795644,1,48572000.0,96.0,6.6,864.0
3031,3031,12600000.0,33.555764,16.0,1,0,4,2,152.2735254803676,11.90782935216538,0,28650575.0,84.0,6.0,635.0
3032,3032,10000000.0,2.959547,39.0,2,1,1,1,31.163858509911144,13.137476190476189,1,15795189.0,99.0,6.6,50.0
3033,3033,25000000.0,4.068107,20.0,3,2,1,1,12.99047619047619,24.744468974832316,2,15156200.0,110.0,6.0,57.0
3034,3034,10000000.0,17.663353,6.0,1,2,0,1,60.655555555555544,6.460011154489665,0,21587700.0,130.0,7.0,1068.0
3035,3035,10000000.0,4.207456,12.0,2,4,4,1,76.50887445887446,24.474529541057855,7,20342161.0,84.0,5.6,72.0
3036,3036,10000000.0,7.944457000000001,6.0,2,0,1,1,40.0,12.93405797101449,0,0.0,92.0,8.0,201.0
3037,3037,10000000.0,3.352702,10.0,1,3,2,1,5.4,5.957733428367781,1,0.0,90.0,5.4,58.0
3038,3038,0.0,5.856363,17.0,1,0,3,1,17.166666666666664,12.338670030213251,0,0.0,76.0,5.6,62.0
3039,3039,6400000.0,21.006078,8.0,1,2,3,1,38.65698155645524,6.460011154489665,2,35057696.0,99.0,6.6,406.0
3040,3040,10000000.0,5.647538,14.0,2,3,1,2,137.03772727272724,30.88632703286706,1,17297244.0,96.0,6.2,136.0
3041,3041,10000000.0,1.000178,22.0,1,0,1,1,8.1,18.638443883556757,2,0.0,104.0,8.1,12.0
3042,3042,5000000.0,27.247013,4.0,1,1,1,1,96.59697802197803,12.391321510790895,1,58978653.0,108.0,6.7,1049.0
3043,3043,0.0,1.83428,14.0,2,0,0,1,6.1,12.623659803138318,0,0.0,108.0,6.1,15.0
3044,3044,10000000.0,11.592129,18.0,1,1,1,1,63.736978021978025,12.178432729067094,1,0.0,87.0,5.5,75.0
3045,3045,10000000.0,18.366362,20.0,1,1,1,1,33.4,12.26947839481074,1,12827813.0,89.0,7.4,1050.0
3046,3046,10000000.0,6.736274000000001,20.0,1,3,1,1,12.8,5.957733428367781,1,10571408.0,98.0,6.4,86.0
3047,3047,10000000.0,28.570174,5.0,3,1,2,2,65.13485897435898,6.460011154489665,1,28883511.0,105.0,6.8,1196.0
3048,3048,30000000.0,5.671691,21.0,1,1,1,1,68.49634920634922,18.384913380778936,11,9898412.0,100.0,6.2,179.0
3049,3049,0.0,5.842299,15.0,2,2,0,1,62.98833333333334,11.990924006526242,2,0.0,89.0,5.3,101.0
3050,3050,10000000.0,9.525626,35.0,1,0,1,1,52.28571023146101,24.495460843431037,6,8801940.0,114.0,6.4,137.0
3051,3051,10000000.0,14.038512,9.0,2,2,1,1,5.1,18.162784574614896,2,6110000.0,90.0,5.1,179.0
3052,3052,0.0,9.177896,17.0,4,0,2,1,87.7363888888889,18.887191106900822,3,0.0,97.0,6.8,131.0
3053,3053,6000000.0,35.35030300000001,6.0,1,10,1,1,180.6855002702836,5.957733428367781,2,32438988.0,90.0,4.4,797.0
3054,3054,10000000.0,12.067921,11.0,1,2,1,1,11.280000000000001,5.957733428367781,1,0.0,95.0,5.3,145.0
3055,3055,10000000.0,30.863082,7.0,1,1,3,1,45.00705128205128,24.709778675679296,2,9636289.0,101.0,6.3,700.0
3056,3056,0.0,10.254807,8.0,1,3,0,1,6.0,5.957733428367781,4,6861102.0,87.0,5.9,135.0
3057,3057,20000000.0,73.56723199999998,21.0,1,1,1,1,170.58662393162388,6.460011154489665,6,23875127.0,119.0,8.2,3016.0
3058,3058,0.0,16.361743,7.0,1,0,0,1,66.01304347826087,11.90782935216538,5,6842058.0,94.0,5.9,289.0
3059,3059,10000000.0,1.374409,15.0,1,1,1,1,11.0,25.206652199195666,0,0.0,74.0,5.5,2.0
3060,3060,18000000.0,6.18869,21.0,6,2,0,3,7.3,31.480002980472626,0,9495408.0,131.0,7.3,99.0
3061,3061,10000000.0,15.280261,20.0,1,0,3,1,51.41833333333334,6.460011154489665,6,0.0,112.0,7.7,306.0
3062,3062,0.0,0.7534810000000001,17.0,1,1,1,2,5.5,25.033857919230396,2,0.0,96.0,5.5,34.0
3063,3063,9500000.0,14.105392000000002,6.0,1,3,0,1,6.0,5.957733428367781,1,7800000.0,88.0,6.4,334.0
3064,3064,10000000.0,14.905357,12.0,1,0,0,1,31.246666666666663,12.178432729067094,3,33000000.0,100.0,6.2,238.0
3065,3065,10000000.0,0.5180560000000001,38.0,1,0,1,1,29.349999999999998,18.211623307225555,3,2154696.0,79.0,3.8,6.0
3066,3066,9000000.0,12.172131,5.0,1,3,0,1,33.037142857142854,6.460011154489665,0,21571189.0,121.0,6.5,115.0
3067,3067,0.0,3.084874,18.0,3,0,1,1,36.10721288515407,18.211623307225555,0,0.0,85.0,4.1,10.0
3068,3068,10000000.0,17.078656,13.0,1,2,1,1,106.39807692307696,19.320606368023814,1,7177143.0,126.0,6.9,336.0
3069,3069,10000000.0,16.318607999999998,4.0,2,2,0,1,6.0,18.825715597350197,0,10835752.0,107.0,6.6,183.0
3070,3070,10000000.0,10.409155,8.0,1,2,0,1,44.840476190476195,12.417744582857447,0,4417580.0,83.0,6.1,217.0
3071,3071,0.0,5.355763,10.0,3,0,0,1,34.75,12.680710455188976,1,0.0,120.0,6.9,73.0
3072,3072,0.0,4.725357,7.0,1,0,0,1,20.1,18.8072324714349,0,0.0,112.0,5.4,41.0
3073,3073,11500000.0,4.850402,26.0,1,3,1,2,30.320833333333333,24.92859360449928,2,3275585.0,100.0,5.7,36.0
3074,3074,10000000.0,8.902102000000003,20.0,2,1,1,1,32.24217032967032,31.20448012932198,4,3193102.0,89.0,6.6,105.0
3075,3075,6500000.0,28.223163,15.0,5,6,0,2,113.71236044657098,6.460011154489665,4,98410061.0,112.0,7.2,1149.0
3076,3076,10000000.0,3.007816,19.0,2,1,0,4,51.11083512673361,12.680710455188976,0,5164404.0,140.0,6.4,25.0
3077,3077,0.0,1.610132,32.0,1,0,1,1,34.0,12.156837483566658,2,0.0,92.0,6.8,15.0
3078,3078,0.0,8.326131,13.0,1,0,0,2,6.3,12.680710455188976,0,0.0,120.0,7.3,90.0
3079,3079,10000000.0,3.919057,8.0,2,0,2,1,4.5,5.957733428367781,0,0.0,97.0,4.4,51.0
3080,3080,0.0,2.23411,19.0,2,0,2,1,20.095907928388748,12.417744582857447,0,0.0,135.0,6.3,24.0
3081,3081,10000000.0,19.865989000000006,3.0,1,0,0,1,92.38429487179486,11.90782935216538,0,40055439.0,95.0,4.8,448.0
3082,3082,14000000.0,0.310513,38.0,1,0,1,2,19.2,18.55497015943955,3,439564.0,118.0,6.0,2.0
3083,3083,10000000.0,19.263477,4.0,1,2,1,1,55.821653189577724,18.693631107680147,1,7587485.0,97.0,5.8,383.0
3084,3084,10000000.0,4.123533,8.0,2,0,1,1,86.71566252587992,6.460011154489665,1,1759252.0,98.0,7.0,54.0
3085,3085,0.0,6.948401,17.0,1,1,2,2,122.36738816738819,18.851332665280562,2,0.0,98.0,6.4,168.0
3086,3086,10000000.0,3.988432,19.0,1,4,1,1,5.4,24.335270212633752,1,1631839.0,101.0,5.4,24.0
3087,3087,0.0,5.099923,17.0,1,3,0,2,6.066666666666666,24.69825287889524,0,0.0,132.0,6.8,49.0
3088,3088,20000000.0,19.494703,7.0,1,3,1,1,31.816339869281048,18.887191106900822,3,1969193.0,105.0,6.4,365.0
3089,3089,0.0,3.759988,13.0,1,0,0,0,5.5,12.112737289721,0,0.0,154.0,5.5,46.0
3090,3090,10000000.0,4.1760660000000005,19.0,1,1,1,2,55.849724015622506,18.384913380778936,1,0.0,87.0,6.2,51.0
3091,3091,10000000.0,16.436177999999998,8.0,1,1,1,1,90.45809523809524,18.887191106900822,3,3665069.0,102.0,6.5,425.0
3092,3092,10000000.0,14.979375,10.0,3,0,0,1,6.1,12.417744582857447,2,7022728.0,96.0,6.1,210.0
3093,3093,0.0,8.045488,16.0,1,2,3,2,66.75738095238096,18.887191106900822,4,0.0,104.0,6.8,37.0
3094,3094,0.0,8.312153,12.0,1,2,2,1,48.06155753968254,5.957733428367781,2,0.0,93.0,4.9,46.0
3095,3095,10000000.0,10.733761,12.0,1,1,1,3,49.254,12.680710455188976,1,21786738.0,111.0,6.0,190.0
3096,3096,0.0,0.111313,21.0,1,3,0,3,18.033333333333335,6.460011154489665,0,0.0,119.0,6.3,7.0
3097,3097,10000000.0,4.570043,17.0,3,2,1,2,51.32089617679467,12.178432729067094,2,598645.0,89.0,4.8,50.0
3098,3098,5000000.0,6.2656589999999985,11.0,1,5,0,1,5.6,24.278219560583093,1,1296184.0,106.0,5.6,86.0
3099,3099,0.0,17.54768,18.0,4,0,0,2,12.616666666666667,11.999135925966243,1,42776760.0,113.0,6.6,491.0
3100,3100,10000000.0,3.4121620000000004,15.0,2,0,1,3,11.0,6.460011154489665,2,0.0,93.0,5.5,62.0
3101,3101,0.0,0.6279640000000001,22.0,2,0,2,2,12.100000000000001,18.384913380778936,0,0.0,105.0,6.4,5.0
3102,3102,0.0,5.75555,5.0,1,0,0,1,58.08066112608565,6.460011154489665,2,0.0,103.0,6.5,98.0
3103,3103,0.0,1.031142,22.0,3,0,0,4,5.3,6.460011154489665,0,0.0,100.0,5.3,3.0
3104,3104,7700000.0,7.554799000000001,8.0,1,3,2,3,85.95583333333335,12.575446140457863,1,1072602.0,123.0,5.9,131.0
3105,3105,10000000.0,2.85283,15.0,1,1,0,3,6.3,12.417744582857447,1,0.0,111.0,6.3,29.0
3106,3106,0.0,1.769593,18.0,1,1,1,2,44.25730158730159,18.3108808924092,3,0.0,86.0,6.4,12.0
3107,3107,10000000.0,9.805551,10.0,1,1,0,1,6.5,12.178432729067094,5,295750.0,99.0,6.5,177.0
3108,3108,0.0,12.898984,13.0,3,0,1,3,51.34523809523809,17.86556278053316,1,0.0,96.0,6.4,169.0
3109,3109,10000000.0,2.803642,14.0,1,1,0,1,97.51428571428572,12.575446140457863,5,0.0,82.0,6.0,50.0
3110,3110,0.0,6.085879,9.0,1,0,1,1,43.162571428571425,6.460011154489665,3,42145.0,110.0,6.4,139.0
3111,3111,0.0,11.946898,25.0,1,1,1,1,9.674999999999999,12.26947839481074,1,126247.0,83.0,4.1,178.0
3112,3112,0.0,0.397341,9.0,0,0,0,0,5.866666666666667,12.771756120932624,0,0.0,0.0,6.0,5.0
3113,3113,10000000.0,0.072085,6.0,2,0,0,1,5.8,19.886100576518018,0,0.0,125.0,5.8,14.0
3114,3114,10000000.0,2.849895,5.0,1,1,0,1,55.94166666666668,18.211623307225555,0,0.0,104.0,6.2,31.0
3115,3115,10000000.0,0.666218,21.0,2,3,2,1,11.51875,5.957733428367781,0,45779.0,86.0,3.0,9.0
3116,3116,0.0,1.388136,10.0,2,1,0,0,4.8,18.638443883556757,1,0.0,90.0,4.8,19.0
3117,3117,3200000.0,2.631688,10.0,1,0,0,1,5.4,12.178432729067094,1,0.0,90.0,5.4,59.0
3118,3118,0.0,10.955567,10.0,1,0,0,1,4.7,12.417744582857447,1,0.0,90.0,4.7,44.0
3119,3119,0.0,0.122874,11.0,1,0,0,1,6.05,12.493201732648126,1,140987.0,94.0,5.8,4.0
3120,3120,10000000.0,5.1456550000000005,4.0,1,1,1,1,31.85,12.575446140457863,1,17472.0,111.0,5.1,83.0
3121,3121,10000000.0,1.728816,10.0,1,0,1,1,6.5,5.957733428367781,0,9069.0,85.0,7.0,5.0
3122,3122,10000000.0,3.064563,12.0,2,1,0,1,7.8,12.178432729067094,2,0.0,93.0,3.9,29.0
3123,3123,14100000.0,9.318033,11.0,1,1,0,3,36.18333333333333,18.703066477233854,0,0.0,107.0,5.7,188.0
3124,3124,0.0,7.245108,9.0,2,0,0,1,21.6,18.367840506655046,0,0.0,94.0,5.4,130.0
3125,3125,0.0,9.085482,15.0,1,1,1,3,51.132222222222225,12.417744582857447,1,0.0,91.0,6.4,34.0
3126,3126,0.0,6.814247,12.0,1,0,1,2,16.18607142857143,24.44722981963215,2,0.0,99.0,5.6,80.0
3127,3127,10000000.0,2.873796,8.0,1,0,0,1,37.375,12.867982168982417,0,0.0,91.0,4.3,16.0
3128,3128,0.0,4.481897,11.0,2,1,2,2,121.59642857142852,12.156837483566658,1,0.0,117.0,6.1,35.0
3129,3129,0.0,1.413934,5.0,1,0,0,2,13.0,18.502318678861904,1,0.0,85.0,6.5,1.0
3130,3130,10000000.0,2.574014,11.0,1,1,0,3,23.990000000000002,13.15695771937516,1,0.0,106.0,6.4,22.0
3131,3131,10.0,1.617943,6.0,5,0,0,2,14.15,18.638443883556757,1,11.0,85.0,6.9,26.0
3132,3132,0.0,1.259968,9.0,2,0,0,1,21.649999999999995,12.178432729067094,4,0.0,99.0,4.3,9.0
3133,3133,10000000.0,5.099472,10.0,1,2,0,1,28.0,24.02056664188638,1,0.0,90.0,4.0,53.0
3134,3134,0.0,2.131524,12.0,1,0,0,3,6.35,18.91571045518898,1,0.0,116.0,6.4,6.0
3135,3135,0.0,0.304566,9.0,1,0,0,1,5.0,5.957733428367781,1,0.0,85.0,5.0,6.0
3136,3136,10000000.0,11.847324,11.0,1,0,0,1,6.4,24.57111790794823,1,0.0,130.0,7.1,193.0
3137,3137,10.0,10.013629,6.0,1,0,0,1,16.425,11.90782935216538,2,10000000.0,99.0,4.9,119.0
3138,3138,10000000.0,3.753703,9.0,1,0,1,1,88.7732142857143,24.86748041378924,0,0.0,89.0,6.7,27.0
3139,3139,9500000.0,19.978021,10.0,1,2,2,1,65.16214285714285,5.957733428367781,2,17164377.0,107.0,6.4,737.0
3140,3140,9600000.0,3.5885290000000003,14.0,1,2,1,1,17.7,12.680710455188976,0,4386236.0,144.0,6.0,24.0
3141,3141,11000000.0,9.337388,19.0,1,0,1,1,11.462499999999999,5.957733428367781,4,59827328.0,98.0,6.4,135.0
3142,3142,10000000.0,11.431434,5.0,1,0,0,2,45.349999999999994,6.041402497598462,2,0.0,94.0,4.3,158.0
3143,3143,9500000.0,28.675891,52.0,3,1,1,1,19.026923076923076,18.32048613221531,11,111584787.0,117.0,6.5,531.0
3144,3144,10.0,9.70276,5.0,1,0,0,1,6.1,24.770892046898865,0,0.0,102.0,6.1,86.0
3145,3145,8900000.0,17.151293,7.0,1,0,0,3,58.083333333333336,12.680710455188976,3,19839492.0,127.0,7.5,400.0
3146,3146,10500000.0,11.225044,31.0,1,0,1,1,14.847058823529412,11.90782935216538,1,14144000.0,98.0,4.5,123.0
3147,3147,9500000.0,5.346205,4.0,1,0,0,1,4.9,11.863729158319721,2,0.0,87.0,4.9,34.0
3148,3148,9400000.0,14.562991,56.0,1,0,1,1,14.0,24.474529541057855,7,60000000.0,163.0,7.0,140.0
3149,3149,12899867.0,19.747809,13.0,1,0,0,1,43.64999999999999,18.638443883556757,5,85582407.0,121.0,7.3,406.0
3150,3150,9300000.0,12.928269,38.0,2,1,0,1,18.41923076923077,12.376814244177329,0,0.0,90.0,6.2,148.0
3151,3151,10000000.0,3.193777,10.0,1,1,0,1,5.9,18.11457091193444,3,0.0,89.0,6.2,51.0
3152,3152,0.0,5.107235,24.0,1,2,0,2,6.166666666666667,13.15695771937516,3,0.0,104.0,6.9,49.0
3153,3153,10000000.0,10.073144,4.0,1,2,0,2,89.34999999999998,17.94923184976384,1,0.0,94.0,5.1,74.0
3154,3154,0.0,4.807549,9.0,3,0,0,1,6.0,18.722112952787437,0,0.0,131.0,6.0,40.0
3155,3155,7400000.0,36.173598,8.0,1,3,3,4,34.63333333333333,12.531345946612204,0,21817298.0,136.0,7.0,885.0
3156,3156,0.0,5.499412,8.0,2,0,0,1,96.02083333333331,18.450935161015906,3,0.0,92.0,7.1,83.0
3157,3157,0.0,5.900535,7.0,1,0,0,1,14.26666666666667,12.680710455188976,0,0.0,176.0,7.3,66.0
3158,3158,11000000.0,94.184658,40.0,2,2,1,2,53.81247182247182,24.02056664188638,5,104931801.0,117.0,7.9,4470.0
3159,3159,85000.0,29.262427,45.0,1,0,1,1,12.55,5.7923943661971835,3,30859000.0,83.0,7.2,590.0
3160,3160,10000000.0,17.611971,9.0,1,1,0,1,26.566666666666666,12.867982168982417,4,2995811.0,106.0,6.3,254.0
3161,3161,9000000.0,7.6239789999999985,48.0,3,0,1,1,76.51388888888889,12.680710455188976,3,83304330.0,181.0,7.4,134.0
3162,3162,5500000.0,31.036,54.0,2,1,2,4,25.593589743589746,18.32048613221531,1,141195658.0,130.0,6.5,562.0
3163,3163,10000000.0,10.424596,8.0,1,0,0,1,22.3,17.821462586687502,3,0.0,93.0,5.7,129.0
3164,3164,7000000.0,7.720692,9.0,1,0,0,1,7.0,18.638443883556757,0,8220215.0,110.0,7.0,118.0
3165,3165,9000000.0,6.717994,23.0,1,1,1,1,24.793333333333333,18.813158618531084,1,41590886.0,118.0,6.9,66.0
3166,3166,9000000.0,3.951041000000001,20.0,1,1,2,1,6.05,12.417744582857447,0,34573780.0,120.0,6.8,38.0
3167,3167,9000000.0,27.600843,31.0,1,0,1,1,11.945454545454545,11.90782935216538,6,44196684.0,87.0,6.3,581.0
3168,3168,9000000.0,14.098952,12.0,4,0,1,1,49.020192307692305,6.5260869565217385,5,24538513.0,123.0,7.3,235.0
3169,3169,9000000.0,82.975841,5.0,1,0,3,2,73.17708554885975,11.90782935216538,9,108782847.0,104.0,6.6,1954.0
3170,3170,9000000.0,3.269459,19.0,2,0,1,1,16.5,24.671634461715218,3,0.0,91.0,4.9,70.0
3171,3171,9000000.0,18.514292,15.0,2,0,1,1,75.44425770308123,12.121382077016435,2,23936908.0,88.0,6.6,693.0
3172,3172,9000000.0,7.029126,19.0,1,3,0,3,12.222222222222221,12.575446140457863,1,0.0,126.0,6.7,60.0
3173,3173,26000000.0,11.233081,19.0,2,1,1,1,62.29760683760685,18.887191106900822,0,28780255.0,118.0,6.5,201.0
3174,3174,40600000.0,34.022209000000004,36.0,2,2,1,1,48.3,5.957733428367781,0,90400000.0,116.0,7.1,738.0
3175,3175,9000000.0,4.134327,13.0,2,0,1,2,5.466666666666666,11.90782935216538,3,21510851.0,84.0,4.8,119.0
3176,3176,0.0,6.904734,15.0,1,2,1,1,18.075,12.178432729067094,0,0.0,85.0,5.8,21.0
3177,3177,9000000.0,4.641006,30.0,2,2,1,1,21.38888888888889,32.14820237481579,2,0.0,137.0,7.4,71.0
3178,3178,0.0,5.663889,12.0,1,1,1,1,72.98621794871794,6.460011154489665,9,0.0,114.0,6.8,110.0
3179,3179,0.0,1.118511,16.0,1,0,1,1,6.3,12.178432729067094,1,6126237.0,80.0,6.3,16.0
3180,3180,8500000.0,8.775844000000001,19.0,2,0,0,1,51.99583333333334,24.92859360449928,6,19125401.0,119.0,6.4,100.0
3181,3181,9000000.0,2.062087,17.0,1,1,1,1,44.74264705882353,12.417744582857447,2,4777465.0,97.0,6.5,95.0
3182,3182,9000000.0,8.738737,25.0,1,0,0,1,42.4975,5.957733428367781,0,4350774.0,79.0,6.0,41.0
3183,3183,0.0,4.976268,13.0,2,0,0,1,46.383333333333326,18.713901033347437,1,0.0,114.0,6.8,78.0
3184,3184,9000000.0,3.810697,35.0,1,1,1,1,16.900000000000002,18.07047071808878,0,0.0,91.0,5.7,49.0
3185,3185,9000000.0,2.365328,12.0,1,0,0,1,6.266666666666667,6.460011154489665,0,2955039.0,97.0,6.0,17.0
3186,3186,9000000.0,5.2545,14.0,1,1,0,1,5.2,18.638443883556757,1,0.0,103.0,5.5,29.0
3187,3187,0.0,5.2933629999999985,11.0,1,1,0,1,50.64459064327486,12.365704442860533,3,0.0,92.0,6.1,56.0
3188,3188,0.0,10.932711,21.0,1,2,2,1,33.35894230769231,12.867982168982417,1,1053788.0,119.0,6.9,116.0
3189,3189,0.0,9.05029,3.0,3,0,0,1,14.4,12.068280891019882,9,0.0,156.0,7.2,250.0
3190,3190,9000000.0,9.933926,8.0,1,2,1,1,32.36,18.96724854917295,1,18663238.0,84.0,6.8,79.0
3191,3191,0.0,0.843067,18.0,1,0,1,1,5.1,26.121100576518018,0,0.0,185.0,5.1,6.0
3192,3192,9000000.0,8.218383,29.0,1,0,0,2,24.271428571428572,11.90782935216538,3,0.0,120.0,6.0,35.0
3193,3193,6000000.0,5.119593,5.0,1,0,2,1,5.8,5.957733428367781,0,14348529.0,98.0,5.8,214.0
3194,3194,9000000.0,2.872281,17.0,3,0,0,2,54.57061403508772,12.417744582857447,0,0.0,128.0,7.0,33.0
3195,3195,9000000.0,0.717811,9.0,1,0,0,1,4.8,6.460011154489665,3,771499.0,130.0,4.8,14.0
3196,3196,5000000.0,1.458884,13.0,1,0,0,1,6.066666666666666,18.728201732648127,1,140666.0,86.0,6.1,7.0
3197,3197,6500000.0,7.028946,11.0,2,0,2,7,134.52499999999998,26.197845542960973,3,0.0,130.0,6.8,68.0
3198,3198,9000000.0,2.0095970000000003,14.0,1,0,2,1,15.599285714285715,12.178432729067094,2,1046166.0,97.0,4.5,12.0
3199,3199,0.0,7.247022999999999,10.0,1,1,0,1,6.95,25.163077631723517,0,0.0,102.0,7.0,54.0
3200,3200,0.0,2.351706,10.0,1,0,4,1,17.5,12.680710455188976,0,0.0,105.0,5.6,10.0
3201,3201,9000000.0,4.799022,10.0,1,0,0,1,117.64095238095236,12.680710455188976,4,0.0,103.0,5.8,75.0
3202,3202,5000000.0,16.072466,33.0,1,0,1,1,18.433333333333334,12.121382077016435,4,328203506.0,97.0,6.3,503.0
3203,3203,0.0,3.891186,9.0,1,1,0,1,16.35,12.376814244177329,0,0.0,76.0,5.2,27.0
3204,3204,8800000.0,3.789485,15.0,1,0,2,3,5.9,18.462656302913434,7,0.0,90.0,5.9,62.0
3205,3205,7347125.0,3.949796,9.0,1,0,0,1,78.225,19.886100576518015,0,0.0,122.0,7.3,40.0
3206,3206,0.0,14.038703,8.0,2,0,0,1,21.933333333333334,6.460011154489665,1,20374201.0,127.0,7.9,285.0
3207,3207,86000000.0,18.172736,12.0,2,1,1,1,55.78733333333332,18.703066477233854,0,14373825.0,84.0,6.3,395.0
3208,3208,0.0,1.881466,14.0,1,0,1,2,7.166666666666667,30.661254703401543,1,0.0,69.0,8.0,27.0
3209,3209,9000000.0,6.6779259999999985,5.0,2,1,0,3,73.96185897435898,18.616848638056325,1,0.0,96.0,5.6,61.0
3210,3210,8500000.0,24.750909,32.0,1,0,1,1,46.028003663003666,11.750127794564964,3,32222567.0,97.0,6.8,538.0
3211,3211,7000000.0,17.697042,10.0,2,3,1,1,57.628701754385965,19.088681469681728,2,39462438.0,112.0,6.8,274.0
3212,3212,9250000.0,7.000949,40.0,1,0,1,1,40.891666666666666,19.088681469681728,1,29174648.0,125.0,6.8,28.0
3213,3213,8500000.0,11.436405,6.0,1,0,0,1,52.55500000000001,5.957733428367781,0,22456509.0,96.0,5.6,85.0
3214,3214,9000000.0,14.171759,51.0,1,0,1,1,12.02,6.0713347921225385,0,2500000.0,98.0,5.7,146.0
3215,3215,0.0,0.702971,29.0,2,0,1,3,49.11428571428572,12.196839226807114,2,0.0,92.0,6.1,14.0
3216,3216,0.0,13.476596,20.0,1,0,2,1,44.93822649572649,5.957733428367781,6,0.0,99.0,6.7,270.0
3217,3217,12000000.0,3.604863,13.0,5,0,1,2,72.43666666666665,6.460011154489665,2,20138836.0,122.0,6.8,50.0
3218,3218,8500000.0,40.28709,4.0,1,1,1,1,98.40166666666666,12.178432729067094,4,43528634.0,100.0,6.8,1322.0
3219,3219,22000000.0,3.809131,18.0,1,1,2,1,21.978846153846156,12.680710455188976,0,5271666.0,104.0,3.4,38.0
3220,3220,0.0,11.708343,6.0,1,0,1,1,5.6,18.367840506655046,1,0.0,101.0,5.6,175.0
